ID_Player,Name,birth_date,Saison,Team,Competition,Minutes_Jouées,Apparition,Titulaire,Remplacé_xfois,A Remplacé_xfois,Sur le banc,Saison_trait
203299,André Carrillo,"Jun 14, 1991",2019, Peru,Copa America,234 ,4 ,3 ,1 ,3 ,3 ,2019/2020
203299,André Carrillo,"Jun 14, 1991",2018, Peru,WC Qualification South America,543 ,9 ,9 ,0 ,9 ,0 ,2018/2019
203299,André Carrillo,"Jun 14, 1991",2018, Peru,World Cup,259 ,3 ,3 ,0 ,1 ,0 ,2018/2019
203299,André Carrillo,"Jun 14, 1991",2018, Peru,WC Qualification Intercontinental Playoffs,94 ,2 ,1 ,1 ,1 ,1 ,2018/2019
203299,André Carrillo,"Jun 14, 1991",2015, Peru,Copa America,194 ,4 ,2 ,2 ,2 ,4 ,2015/2016
203299,André Carrillo,"Jun 14, 1991",2014, Peru,WC Qualification South America,488 ,9 ,4 ,5 ,3 ,8 ,2014/2015
203299,André Carrillo,"Jun 14, 1991",2011, Peru,Copa America,13 ,1 ,0 ,1 ,0 ,6 ,2011/2012
180714,Guilherme Alvim Marinato,"Dec 12, 1985",2022, Russia,WC Qualification Europe,270 ,3 ,3 ,0 ,0 ,4 ,2022/2023
182945,Max-Alain Gradel,"Nov 30, 1987",2022, Côte d'Ivoire,WC Qualification Africa,330 ,5 ,4 ,1 ,3 ,2 ,2022/2023
182495,Martín Cáceres,"Apr 7, 1987",2022, Uruguay,WC Qualification South America,772 ,11 ,8 ,3 ,0 ,8 ,2022/2023
180714,Guilherme Alvim Marinato,"Dec 12, 1985",2020/2021, Russia,UEFA Nations League,136 ,2 ,2 ,0 ,1 ,2 ,2020/2021
180714,Guilherme Alvim Marinato,"Dec 12, 1985",2020, Russia,Euro Qualification,810 ,9 ,9 ,0 ,0 ,1 ,2020/2021
180714,Guilherme Alvim Marinato,"Dec 12, 1985",2018/2019, Russia,UEFA Nations League,0 ,2 ,2 ,0 ,0 ,2 ,2018/2019
182945,Max-Alain Gradel,"Nov 30, 1987",2020, Côte d'Ivoire U23,Olympic Games,360 ,4 ,4 ,0 ,2 ,0 ,2020/2021
182945,Max-Alain Gradel,"Nov 30, 1987",2018, Côte d'Ivoire,WC Qualification Africa,337 ,5 ,4 ,1 ,2 ,1 ,2018/2019
182945,Max-Alain Gradel,"Nov 30, 1987",2014, Côte d'Ivoire,WC Qualification Africa,0 ,3 ,0 ,3 ,0 ,4 ,2014/2015
